restaurant とんかつまるや 青山店 Tonkatsu Maruya aoyama store,"東京都港区南青山1-1-1, 新青山ビル地下1階, Tokyo, 107-0062"
restaurant ニューサラティ 赤坂店 NEW SARATHI,"東京都港区赤坂3-21-17, ASK赤坂ビルB1F, Tokyo, 107-0052"
restaurant 六本木イタリアン 旬 Italian Roppongi,"東京都港区六本木5-11-31, Tokyo, 106-0032"
restaurant 西麻布 もつ鍋 吾空 Nishiazabu Motsunabe Gokuu,"東京都港区西麻布3-13-10, パークサイドセピア1F, Tokyo, 106-0031"
restaurant 中国料理 三喜園 Chinese restaurant Sankien,"東京都港区南青山2-26-35, Tokyo, 107-0062"
restaurant PRONTO ウインズ汐留店,"東京都港区東新橋2-18-1, 2Ｆ, Tokyo, 105-0021"
restaurant 巣ごもり食堂 ていしょく屋【おうち定食・弁当・丼】 赤坂店,"東京都港区赤坂2-10-9, ラウンドクロス赤坂1階, Tokyo, 107-0052"
restaurant しょうが焼き専門店 さくら 麻布十番店 Ginger Pork Speciality SAKURA,"東京都港区麻布十番2-20-13, メゾン中村1F, Tokyo, 106-0045"
restaurant サラダ専門店 vegelab saradasennmonntenn vegelab,"東京都港区六本木3-15-28, 草野ビル1F,"
restaurant 炭火焼鳥 西田屋 GEMS大門店 sumibiyakitori gemsdaimin store,"東京都港区芝大門1-15-3, GEMS大門6階, Tokyo, 105-0012"
restaurant TOKYO Whisky Library(トウキョウウイスキーライブラリー),"東京都港区南青山5-5-24, 南青山サンタキアラ2F, Tokyo, 107-0062"
restaurant 西麻布 こんぶや nishiazabu konbuya,"東京都港区西麻布4-10-5, NEXT西麻布B1, Tokyo, 106-0031"
 ゴンチャ 麻布十番店 Gong Cha,"東京都港区麻布十番1-8-1, Tokyo, 106-0045"
 ほっともっと新橋柳通り店,"東京都港区新橋5-10-8, Tokyo, 105-0004"
 ナチュラルローソン 赤坂見附,"東京都港区赤坂3‐8‐15, Tokyo, 107-0052"
restaurant スワンレイクパブエド 田町店 SWANLAKE Pub Edo tamachiten,"東京都港区芝5-21-15, 芝三勝ビル1F, Tokyo, 108-0014"
restaurant スマイルラボ SMILELABO,"東京都港区六本木4-8-7, 六本木嶋田ビル1F, Tokyo, 106-0032"
restaurant すしざんまい 新橋店,"東京都港区新橋1-12-10, 康楽ビル1･2F, Tokyo, 105-0004"
restaurant 成城石井 六本木ヒルズ Seijo Ishii Roppongi Hills,"東京都港区六本木6-2-31, 六本木ヒルズノースタワー地下1階, Tokyo, 106-0032"
restaurant ビアキッチン あおしま Beer Kitchen AOSHIMA,"東京都港区浜松町2-4-1, 世界貿易センタービルディングB1F, Tokyo, 105-0013"
restaurant 本格スリランカ料理店 タップロボーン 青山本店 Sri Lankan Restaurant Taprobane Aoyama,"東京都港区南青山2-2-15, ウイン青山1F104号, Tokyo, 107-0062"
restaurant Pink dot.プレミアム・ワッフル店,"東京都港区芝公園4-2-8, 東京タワー内2F, Tokyo, 105-0011"
restaurant 燻製居酒屋 きょう Smoked Restaurant KYOU,"東京都港区赤坂2-13-8, ロイヤルプラザ201, Tokyo, 107-0052"
restaurant ahill azabu,"東京都港区西麻布4-22-10, プレステージ西麻布1階, Tokyo, 106-0031"
restaurant 馬に魚に 赤坂見附店 Horses and fishes Akasaka-mitsuke,"東京都港区赤坂三丁目8番1号, 赤坂アルトビル3階, Tokyo, 107-0052"
restaurant スープカレーKENASHIBA SoupCurryKENASHIBA,"東京都港区麻布十番1-3-5, クレイン麻布1F, Tokyo, 106-0045"
restaurant ヴァンヴィアンド あおしま 青山店 VinViande AOSHIMA Aoyama,"東京都港区北青山1-2-3, 青山ビルB1F, Tokyo, 107-0061"
restaurant 赤坂阿吽 本店 Akasaka aun honten,"東京都港区赤坂3-21-3, 牧野ビル1F, Tokyo, 107-0052"
restaurant 欧風カレー オーベルジーヌ 三田店,"東京都港区三田2-10-14, 佐野アパート1階, Tokyo, 108-0073"
restaurant 龍庵 ryuan,"東京都港区西麻布1-14-17, WAVE西麻布1・2F, Tokyo, 106-0031"
restaurant A.SU Asian Soup Kitchen,"東京都港区南青山3-13, COMMUNE表参道内, Tokyo, 107-0062"
restaurant らぁ麺 虎武 Ramen Toratake,"東京都港区西新橋2-2-3, 西新橋ビル1階, Tokyo, 105-0003"
restaurant 麺屋武一虎ノ門 Menya Takeichi Toranomon,"東京都港区虎ノ門1-5-8, Tokyo, 105-0001"
restaurant 麺屋武一新橋本店 Menya Takeichi Shinbashi,"東京都港区新橋3-6-13, 池野3号ビル1階, Tokyo, 105-0004"
restaurant たまさか 西麻布 Tamasaka Nishiazabu,"東京都港区西麻布2-21-11, Tokyo, 106-0031"
restaurant やきとん酒場 ぎんぶた 赤坂本店,"港区赤坂3-11-19, UF3ビル1F, Tokyo, 107-0052"
restaurant やきとん酒場 ぎんぶた 赤坂2号店,"港区赤坂3-13-14, 赤坂313ビル2F, Tokyo, 107-0052"
restaurant 「LikeSweetsBOX」フォトジェニックスイーツ・ケーキ宅配のライクスイーツボックス,"東京都港区東麻布1-22-2, クレール東麻布1階　株式会社liketory, Tokyo, 106-0044"
restaurant 旅亭 まんぷく 六本木ヒルズ店,"東京都港区六本木6-10-1, 六本木ヒルズヒルサイドB1F,"
restaurant 宵の口 yoinokuchi,"東京都港区赤坂4-3-29, Tokyo, 107-0062"
restaurant 麻布十番焼肉Kintan Kintan Yakiniku Azabujyuban,"東京都 港区 麻布十番 1-9-2 ユニマット麻布十番ビル 1f 2f, Minato, APACX 106-0045"
restaurant 過橋米線新橋店 kakyoubeisen shinbashiten,"東京都港区新橋5-20-1-1f, ル・グランシェル5号館1F, Tokyo, 105-0004"
restaurant スパイスカレー もん spicekare-mon,"東京都港区新橋5-35-7, 1F, Tokyo, 105-0004"
restaurant スアンサワン赤坂,"東京都 港区 赤坂 3-15-14 , ソフィアフォーラム21 2F, Tokyo, 107-0052"
restaurant レ・ココット,"東京都港区南青山4-1-3, セントラル青山1052F, Tokyo, 107-0062"
restaurant 喫茶レストランシーザー cafe restaurant caesar,"東京都港区赤坂2-3-6, コマツビルB1F, Tokyo, 107-0052"
restaurant 六本木のジョー,"東京都港区六本木5-18-1, PURE六本木B1, Tokyo, 106-0032"
restaurant こくりこ,"東京都港区赤坂2-19-4, ドミール中谷1F, Tokyo, 107-0052"
 ザ・ダッド・ボッド・バーガー 田町 The Dad Bod Burger Tamachi,"東京都港区芝5-31-24, 勝文館ビル5F, Tokyo, 108-0014"
restaurant 秘伝焦がしたれ焼肉丼 やきはち 田町,"東京都港区芝5-31-24, 勝文館ビル5F, Tokyo, 108-0014"
restaurant 咖哩麻婆飯店 華香苑 カレッタ汐留 Curry Mapo Kakoen Caretta Shiodome,"東京都港区東新橋1-8-2, カレッタ汐留46F, Tokyo, 105-7090"
 ザ・ダッド・ボッド・バーガー 浜松町 The Dad Bod Burger Hamamatsucho,"東京都港区浜松町2-4-1, 世界貿易センタービルB1F, Tokyo, 105-6190"
restaurant 秘伝焦がしたれ焼肉丼 やきはち 浜松町,"東京都港区浜松町2-4-1, 世界貿易センタービルB1F, Tokyo, 105-6190"
restaurant 火鍋屋赤坂本店,"東京都 港区 赤坂2-14-31 , ウィンド赤坂ビル5F, Tokyo, 107-0052"
restaurant かにラーメン光夏 Kanira-men HINATA,"東京都港区西麻布1-14-17, 伊東ビル1F, Tokyo, 106-0031"
restaurant 無添加スープ 濃厚鶏白湯ラーメン　博多　とりめん　田町慶応仲通り店,"東京都港区芝５丁目２４−７, H&T三田, Tokyo, 108-0014"
restaurant 木村屋本店 新橋レンガ通り,"東京都港区新橋2-13-8, 新橋東和ビルB1F, Tokyo, 105-0004"
restaurant 無添加スープ 濃厚鶏白湯ラーメン　博多　とりめん　六本木店,"東京都港区六本木3丁目11-6, 野沢ビルＢ１Ｆ, Tokyo, 106-0032"
restaurant 元祖児玉冷菓のババヘラアイスGANSO KODAMAREIKANO BABAHERA ICE,"東京都港区六本木4-4-5, メゾン六本木2F,"
restaurant 中華そば専門 田中そば店　アークヒルズ店,"東京都 港区 赤坂 1-12-32 アーク森ビル 3f M-3-7,"
restaurant 中華そば専門 田中そば店　新橋店,"東京都 港区 西新橋 1-18-10 佐々木ビル 1f,"
restaurant おむすび権米衛赤坂店 OMUSUBI-GONBEI-AKASAKA,"東京都 港区 赤坂 3-8-8 赤坂フローラルプラザビル１f,"
 UCCカフェ CAFFERA BAR＆LOUNGE by 上島珈琲店,"東京都港区麻布十番1-5-232, F-D区画, Tokyo, 106-0045"
restaurant 究極のヘルシーチキンボックス 六本木本店 Ultimate healthy chiken box ROPPONGI,"東京都港区六本木7-8-11, D.Aフロントビル7F, Tokyo, 106-0032"
 三田製麺所 虎ノ門店,"東京都港区虎ノ門1-5-9, 虎ノ門NPビル1F, Tokyo, 105-0001"
 三田製麺所 新橋店,"東京都港区新橋3-20-5, 第2エムワンビル1F, Tokyo,"
restaurant グリル S. (エス) 六本木5丁目,"東京都港区六本木5-9-22第2, 千陽ビル2階, Tokyo, 106-0032"
restaurant ラッピングハンバーグ専門店「cuisine4596」 六本木5丁目,"東京都港区六本木5-9-22第2, 千陽ビル2階, Tokyo, 106-0032"
restaurant Bistro plein AZABU,"東京都 港区 六本木 5-11-25 鳥居坂アネックス 3f, Minato, APACX 106-0032"
restaurant PASTAVOLA,"東京都港区南青山2-12-16, Tokyo, 107-0062"
restaurant やきとん酒場　新橋とら八 Yakiton-sakaba Shimbashi Torahachi,"東京都 港区 新橋 3-25-6 1・2f,"
restaurant つるまる 新橋 Tsurumaru Shinbashi,"東京都港区新橋1-8-6, 近江ビル1Ｆ, Tokyo, 105-0004"
restaurant エリックサウス虎ノ門ヒルズ店 ERICK SOUTH TORANOMON HILLS,"東京都港区虎ノ門1-17-1, 虎ノ門ヒルズビジネスタワーB1F, Tokyo, 105-0001"
restaurant 古家庵 Kokaan,"東京都港区赤坂3-20-8, B1F, Tokyo, 107-0052"
restaurant 炒飯総本家 【中華/チャーハン/餃子】赤坂店,"東京都港区赤坂2-10-9, ラウンドクロス赤坂1階, Tokyo, 107-0052"
restaurant ちゃんぽんチャンピオン 麻布店,"東京都港区麻布十番1-5-26, ストーク麻布十番1F, Tokyo, 106-0045"
restaurant Gori's kitchen,"日本、〒105-0004 東京都港区新橋３丁目１８−７, 桃山ビル3階B, 東京都 105-0004"
restaurant ビオセボン 麻布十番 Bio c' Bon Azabujuban,"東京都港区麻布十番2-9-2, Tokyo, 106-0045"
restaurant キッチンばんばんざい Kitchen Banbanzai,"東京都港区芝5-20-22, 真和ビル1階, Tokyo, 108-0014"
restaurant 肉汁爆発 曾さんの餃子 六本木交差点 Meat juice explosion Zoni's dumplings at Roppongi intersection,"東京都港区六本木4-9-8, リラビル1F, Tokyo, 106-0032"
restaurant ごっつい 新橋店 gottsuishinbashi,"東京都港区新橋3-16-8, 2F, Tokyo, 105-0004"
restaurant 和牛焼肉料理店 山口 Wagyu Yakiniku Restaurant Yamaguchi,"東京都 港区 南青山7-4-17, Tokyo, 107-0062"
restaurant うなぎ料理店 ちば Unagi restaurant Chiba,"東京都港区南青山7-4-17, Tokyo, 107-0062"
restaurant ブルー・ドラゴン BLUE DRAGON,"東京都港区南青山1-10-10,"
restaurant バンバーガー 青山骨董通りBAN Burger Aoyama Kotto Street,"東京都港区南青山５丁目４−３１, ニッカウヰスキー本社ビルB1F, Tokyo, 107-0062"
restaurant つるまる饂飩 虎ノ門,"東京都港区虎ノ門2-4-1, 虎ノ門ピアザビル1Ｆ, Tokyo, 105-0001"
restaurant モリバコーヒー 浜松町店 Moriva Coffee Hamamatsucho,"東京都港区海岸1-9-11, すき家の２階,"
restaurant 咖哩麻婆飯店 華香苑 赤坂 Curry Mapo Kakoen Akasaka,"東京都港区赤坂3-10-4, 赤坂月世界ビル3F, Tokyo, 107-0052"
restaurant 東大門タッカンマリ田町店 Dongdaemun Takkanmari Tamachi store,"東京都港区芝5-19-7, ハイベール三田1階, Tokyo, 108-0014"
restaurant SALADSTOP! 六本木グランドタワー SALADSTOP! Roppongi,"東京都港区六本木3-2-1, 六本木グランドタワ-レジデンス1F, Tokyo, 106-0032"
restaurant 海鮮問屋　地魚屋　三田,"東京都 港区 芝 5-34-7 田町センタ－ビル 3階, Tokyo, APACX 108-0014"
restaurant 海鮮問屋　地魚屋　浜松町店,"東京都 港区 浜松町 1-25-13 浜松町ｎｈビル 地下1階・1・2階,"
restaurant 西麻布 焼肉X ～TEN～ NISHIAZABU YAKINIKU X ～TEN～,"東京都港区西麻布1-4-46, カーサスプレンディッド西麻布B1F, Tokyo, 106-0031"
restaurant 唐揚げ宅配専門店 赤丸唐揚げ 三田店 Akamaru Karaage Mita,"東京都港区芝5-20-17, ルシマン田町ビル３階, Tokyo, 108-0014"
restaurant やきとりスタンダード 田町,"東京都港区芝5-22-9, 三田苑2F, Tokyo, 108-0014"
restaurant (ZZZ) 唐揚げ宅配専門店 赤丸唐揚げ 浜松町店 Akamaru Karaage Hamamathuchou,"東京都港区浜松町２－５－８, 井門浜松町ビル２階, Tokyo, 105-0013"
restaurant 旬菜鳥魚屋　晴,"日本、〒105-0004 東京都港区新橋３丁目１３−２, IKENO-5 1階, 東京都 105-0004"
restaurant 俺のステーキLEO by 俺の焼肉銀座9丁目　,"東京都港区新橋1-5-6, 銀座第三誠和ビル1階, Tokyo, 105-0004"
restaurant ケバブマニア 汐留 KEBAB MANIA Shiodome,"東京都港区東新橋1-9-2, 汐留住友ビル1F, Tokyo, 105-0021"
restaurant テクスメクス・サブローザ カレッタ汐留 TEXMEX SABROSA Caretta Shiodome,"東京都港区東新橋1-8-2, カレッタ汐留46F, Tokyo, 105-7090"
restaurant 俺のハンバーグLEO by 俺の焼肉銀座9丁目　,"東京都港区新橋1-5-6, 銀座第三誠和ビル1階, Tokyo, 105-0004"
restaurant 三田精肉店 とんかつ弁当 新橋店,"東京都港区新橋3-18−5, 美濃屋ビル1F, Tokyo, 105-0004"
restaurant ピザーラスタイル 六本木 PIZZA-LA STYLE Roppongi,"東京都港区西麻布1-13-6, Tokyo, 106-0031"
restaurant ピザーラスタイル芝公園 PIZZA-LA STYLE Shibakōen,"東京都港区芝2-8-8, MGﾋﾞﾙ1F, Tokyo, 105-0014"
restaurant 新橋ベーカリープラスカフェ SHINBASHI BAKERY plus caéf,"東京都 港区 三田 1-3-28 , 1F, Tokyo, 108-0073"
restaurant オムライス しゃぽーるーじゅ 浜松町貿易センタービル店,"東京都港区浜松町2-4-1, 世界貿易センタ-ビルB1F, Tokyo, 105-6190"
restaurant ハッシュドビーフのハッシュラッシュ【西麻布店】,"東京都港区西麻布3-1-20, DEAR西麻布6F, Tokyo, 106-0031"
 肉汁餃子のダンダダン 田町店,"東京都港区芝5-22-9, Tokyo, 108-0014"
restaurant 唐揚げ宅配専門店 赤丸唐揚げ 青山外苑前店 Akamaru Karaage Aoyama Gaienmae,"東京都港区南青山2-27-27, マルハチ青山ビルB1,B2F, Tokyo, 107-0062"
restaurant ザ リーフ THE Leaf,"日本、〒106-0032 東京都港区六本木６丁目６−９, Piramide 1f, 東京都 106-0032"
restaurant 肉つけそば 永山 EIZAN Japanese noodle soba,"東京都港区芝5-32-10, 土屋ビル1F~3F, Tokyo, 108-0014"
restaurant なるとキッチン青山PR店 Naruto Kitchen Aoyama PR,"港区北青山2-12-35, タートルストーン青山ビルB1, Tokyo,"
restaurant 明太子もっちもち生パスタ専門店　バリもっち,"日本、〒105-0014 東京都港区芝２丁目２４−２,"
restaurant 東京焦がしナポリタン芝2丁目店 Tōkyō kogashi naporitan,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant 台湾まぜそば専門店　からみ,"日本、〒105-0014 東京都港区芝２丁目２４−２,"
restaurant 餡掛けチャーハン専門店　チャオチャオ,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant ジャイアントグリル,"日本、〒105-0014 東京都港区芝２丁目２４−２, 東京都 105-0014"
restaurant 激辛麻婆豆腐　港楼,"日本、〒105-0014 東京都港区芝２丁目２４−２, 東京都 105-0014"
restaurant 野菜研究所 パワーサラダ 新橋店,"日本、〒105-0004 東京都港区新橋３丁目１８−５, 美濃屋ビル1階, 東京都 105-0004"
restaurant うなぎ本舗 鰻丸 虎ノ門店,"東京都港区虎ノ門1-8−11, 5825第一ビル1F, Tokyo, 105-0001"
restaurant イマカツ 六本木本店 imakatu roppongi,"東京都港区六本木4-12-5, フェニキア ルクソス1階, Tokyo, 106-0032"
restaurant コク、極まる。オトナのハヤシライス【六本木店グランドタワー店】 Adult Hayashi Rice Roppongi,"東京都港区六本木3-2-1, 六本木グランドタワー2F, Tokyo, 106-8007"
restaurant サラダボウル専門店 プロテインメイト,"東京都港区芝2-24-2, 1F, Tokyo, 108-0014"
restaurant やわらかすぎる！ポークBOX,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant ハーブが決め手　さわやかサンド,"日本、〒105-0014 東京都港区芝２丁目２４−２, 東京都 105-0014"
restaurant 聚福縁 Shufukuen,"東京都港区赤坂3-6-12, 山翠会館1F, Tokyo, 107-0052"
restaurant 広東料理瑞華樓 zuikarou,"東京都港区赤坂二丁目15番18号, 西山興業赤坂ビル2階D, Tokyo, 107-0052"
restaurant テクスメクス・サブローザ 赤坂 TEXMEX SABROSA Akasaka,"東京都港区赤坂3-10-4, 赤坂月世界ビル3F, Tokyo, 107-0052"
restaurant 俺のグラタンby俺のイタリアン新橋赤レンガ通,"日本、〒105-0004 東京都港区新橋３丁目６−８, 1階,"
restaurant インド料理ムンバイ三田店 Indian Restaurant Mumbai Mita,"東京都港区三田3-4-15, MCビル２F, Tokyo, 108-0073"
restaurant ホノルルコーヒー 赤坂見附 HONOLULU COFFEE Akasaka,"東京都港区赤坂3-9-18, 赤坂見附KITAYAMAビル1階, Tokyo, 107-0052"
restaurant 天ぷら 天青,"東京都港区南青山4-1-3, セントラル青山1F, Tokyo, 107-0062"
restaurant キッチン ハラペコ Kitchin Harapeko,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant 本格タコスとクラフトビール専門店 CRISPY'S,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant タコライス専門店 tococafe,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant グリルハンター新橋店 Grill Hunter Shinbashi,"東京都 港区 新橋2-8-16 石田ビル 1階,"
 すしざんまい 匠 六本木俳優座前店,"東京都港区六本木3-10-9, 三経28ビル1階, Tokyo, 106-0032"
 がブリチキン。 田町 Gaburi Chicken Tamachi,"東京都港区芝5-26-4, ハウス花田ビル1階ハウス花田ビル1階, Tokyo, 108-0014"
restaurant とろ穴子と鰻 対馬厳原 虎ノ門,"東京都港区虎ノ門3-22-7-103, Tokyo, 105-0001"
restaurant 『ミルフィーユカツ専門店』キムカツ 虎ノ門,"東京都港区虎ノ門3-22-7-103, Tokyo, 105-0001"
restaurant 新潟の味 タレカツ太郎 Nīgatanoaji TareKatsuTarō,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant 中津唐揚げ トリカラトプス Nakatsuｋaraage Torikaratopusu,"東京都港区芝2-24-2, 1F, Tokyo, 105-0014"
restaurant お好み焼き　麻布 いちまる,"東京都港区麻布十番2-21-14, LM麻布コート201, Tokyo, 106-0045"
restaurant スープ専門店　Soup Stand,"日本、〒105-0014 東京都港区芝２丁目２４−２, 東京都 105-0014"
restaurant ケバブマニア 青山 KEBAB MANIA Aoyama,"東京都港区南青山1-1-1, ツインタワ-ビルB1F, Tokyo, 107-0062"
restaurant 焼肉・ホルモンCHINTAN,"東京都港区赤坂3-19-9, オレンジボックスビル2F, Tokyo, 107-0052"
restaurant 宅配どんぶり 神宮軒 三田店,"東京都港区芝4-18-9, 石田ビル1階, Tokyo, 108-0014"
restaurant 野菜が主役のベジカリー 三田店,"東京都港区芝4-18-9, 石田ビル1階, Tokyo, 108-0014"
restaurant 男のスタミナ飯 どどん DODONN,"東京都港区芝5-32-10, 土屋ビル1F~3F, Tokyo, 108-0014"
restaurant 生タピオカ専門店OWLTEA六本木店,"日本、〒106-0032 東京都港区六本木５丁目１６−５, インペリアル六本木ビル１F, 東京都 106-0032"
restaurant 自由が丘京都ねぎチゲ鍋専門店 浜松町店Jiyugaoka Kyoto Negitige Senmonten Hamamatyou Shop,"日本、〒105-0013 東京都港区浜松町１丁目１０−１３,"
restaurant カリカリ唐揚げ専門店 カリチキ 田町慶応仲通り店,"東京都港区芝5-24−7, H&T三田,"
restaurant 牛タン専門店 たん次郎 新橋店,"東京都港区新橋3-18-7, 桃山ビル3階B, Tokyo, 105-0004"
restaurant かつ丼専門店 かつ山 新橋店,"東京都港区新橋3-18−5, 美濃屋ビル1F, Tokyo, 105-0004"
restaurant からあげ専門店 巨匠の食卓 新橋駅前店,"東京都港区新橋3-25-20, 1F2F, Tokyo, 105-0004"
restaurant ビヤケラー東京 新橋店 ＢＩＥＲ ＫＥＬＬＥＲ ＴＯＫＹＯ,"東京都港区新橋2丁目19番地10号, 新橋マリンビル地下1階, Tokyo, 105-1004"
restaurant KollaBo 新橋店,"東京都港区新橋2-8-17, 1F, Tokyo, 105-0004"
restaurant カリカリ唐揚げ専門店 カリチキ 新橋ＳＬ広場前店,"東京都港区新橋2-15-7, S-PLAZA弥生ビル7F, Tokyo, 105-0004"
 土間土間 新橋SL広場店 Domadoma Shinbashi SL Hiroba,"東京都港区新橋2-15−9, Tokyo, 150-0042"
restaurant 元祖やきとり串八珍 浜松町２号店,"東京都港区浜松町1-23-7, タマルビル1Ｆ, Tokyo, 105-0013"
restaurant からあげ専門店 巨匠の食卓 赤坂見附店,"東京都港区赤坂3丁目8-18, ビ-クル赤坂ビル1-2F, Tokyo, 107-0052"
restaurant 刀削麺・火鍋・西安料理XI'AN(シーアン) 虎ノ門店,"東京都港区虎ノ門1-16-4, ア-バン虎ノ門ビル1Ｆ, Tokyo, 105-0001"
restaurant 刀削麺・火鍋・西安料理XI'AN(シーアン) 新橋店,"東京都港区新橋2-13-8, 新橋東和ビル1F, Tokyo, 105-0004"
restaurant 元祖やきとり串八珍 浜松町店,"東京都港区浜松町2-4-12, 東京モノレ-ルビル1Ｆ, Tokyo, 105-0013"
restaurant からあげ専門店 巨匠の食卓 新橋店,"東京都港区新橋2-12-2, HK新橋ビル1F, Tokyo, 105-0004"
restaurant からあげ専門店 巨匠の食卓 六本木店,"東京都港区六本木5-2-6, 六本木TKビルB1-2F, Tokyo, 106-0032"
restaurant カリカリ唐揚げ専門店 カリチキ 六本木店,"東京都港区六本木3-11−6, 野沢ビルＢ1Ｆ, Tokyo, 106-0032"
restaurant 胡同 Fu-ton,"東京都港区西麻布4丁目1-8, 上瀧ビル1階, Tokyo, 106-0031"
restaurant KollaBo 赤坂店,"東京都港区赤坂3-12-2, 1F, Tokyo, 107-0052"
restaurant ビヤダイニング銀座ライオン 汐留店 BEER DINING GINZA LION SHIODOME,"東京都港区東新橋1-5-3, 旧新橋停車場内, Tokyo, 105-0021"
restaurant 上ル商店新橋店 AgarusyotenShimbashi,"東京都港区新橋4-5-15, 新橋新和ビル1F, Tokyo, 105-0004"
restaurant オステリア・パージナ OSTERIA Pagina,"東京都港区新橋3-5-13, 大興ビル3,4F, Tokyo, 105-0004"
restaurant 麺屋こいけ/与力屋 青山一丁目 Menya Koike Aoyama,"東京都港区北青山1-4-3, 青山こうゆうビル地下1階, Tokyo, 107-0061"
restaurant Healthy CBD Foods/Nuggets 六本木店,"東京都港区西麻布1-14-7, 戸塚ビル2F, Tokyo, 106-0031"
restaurant 生パスタとお肉の専門店 カリテプリ 大門店,"東京都港区芝大門2-7-4, 奥田ビル1F, Tokyo, 105-0012"
restaurant あん庵　赤坂店 ANAN-Akasaka,"日本、〒107-0052 東京都港区赤坂３丁目１０−１４, フォディアビル1F,"
restaurant ます家 芝大門店 MASUYA-Shibadaimon,"日本、〒105-0011 東京都港区芝公園２丁目３−６, 高橋ビル 1F,"
restaurant FIFTY 赤坂店 FIFTY Akasaka,"東京都港区赤坂1-12-32, ア-ク森ビル１F, Tokyo, 107-0052"
restaurant うなぎの岡島 六本木店,"東京都港区六本木5-2-6, 六本木TKビルB1-2F, Tokyo, 106-0032"
restaurant 唐揚げ専門店 TORIKARA 赤坂店 TORIKARA Akasaka,"東京都港区赤坂2-14-33, 赤坂三田ビル6Ｆ, Tokyo, 107-0052"
restaurant ベトナム麺 PHOYOU Vietnamese Noodle PHOYOU,"東京都港区六本木5-5-1, ロアビル9F, Tokyo, 106-8522"
restaurant 焼肉トラジ 青山店,"東京都港区北青山3-5-17, ストラ-ダビルＢ1Ｆ, Tokyo, 107-0061"
restaurant うなぎ 天ぷら 光村 Mitsumura,"東京都 港区 西新橋 2-33-3,"
restaurant プレゴ Prego,"東京都港区麻布十番1-3-7, ペルレイン麻布1Ｆ・2Ｆ, Tokyo, 106-0045"
restaurant 東京油組総本店 新橋組 Tokyo Aburagumi Souhonten Shinbashi shop,"日本、〒105-0004 東京都港区新橋２丁目１１−２, 寿ビル1F,"
restaurant 燈庵 青山店 TOUAN Aoyama,"日本、〒107-0061 東京都港区北青山２丁目７−２５, 神宮外苑ビル B1F,"
restaurant 熟成唐揚げ専門店 ふくの鳥 田町店,"東京都港区芝5-23-16, 第一川高ビル2F, Tokyo, 108-0014"
restaurant ビスク＆クラブ Bisque&Club,"東京都港区六本木７丁目３−１４, 東海ホワイトビル1階,"
restaurant 低糖質グリル食堂 六本木一丁目店 Low carb Grill Restaurant,"東京都港区六本木1-4-5, アークヒルズサウスタワーB1F, Tokyo, 106-0032"
restaurant 熟成唐揚げ専門店 ふくの鳥 浜松町店,"東京都港区浜松町2-2-6, 大塚ビル（B1F～２F）, Tokyo, 105-0013"
restaurant 低糖質グリル食堂 六本木店 Low carb Grill Restaurant,"東京都港区赤坂9-7-2, 東京ミッドタウンプラザ1F, Tokyo, 107-0052"
restaurant タコライス専門店 タコブロ 六本木店 Tacos Rice Specialty Restaurant TACOBRO,"東京都港区赤坂9-7-2, 東京ミッドタウンプラザ1F, Tokyo, 107-0052"
restaurant まんぷく青山店 manpuku aoyama-ten,"東京都港区南青山3-14-2, ラゲット青山1F, Tokyo, 107-0062"
restaurant 100時間カレーDELIVERY 三田店,"東京都港区芝4-18-9, 石田ビル1階, Tokyo, 108-0014"
 PRONTO 浜松町店,"東京都港区芝大門2-4-4, 富士ビル,"
restaurant ふぐ料理 玄品 銀座新橋,"東京都港区新橋2-15-12, 中原ビル2F, Tokyo, 105-0004"
restaurant まんてんカレー 虎ノ門店,"東京都港区虎ノ門1-8-115825, 第一ビル1F, Tokyo, 105-0001"
restaurant タコライス専門店 タコブロ 六本木一丁目店 Tacos Rice Specialty Restaurant TACOBRO,"東京都港区六本木1-4-5, アークヒルズサウスタワーB1F, Tokyo, 106-0032"
restaurant 東京CAMP（旧まんいんモンレい） Tokyo CAMP(Maninmonrei),"東京都港区西麻布１丁目１４−７, ,戸塚ビル２F, Tokyo, 106-0031"
restaurant 熟成唐揚げ専門店 ふくの鳥 溜池山王店,"日本、〒107-0052 東京都港区赤坂２丁目９−５, 松屋ビル1階, 東京都 107-0052"
restaurant Muscle Kitchen 赤坂3丁目,"日本、〒107-0052 東京都港区赤坂３丁目１２−１０, 赤坂サンビル6F, 東京都 107-0052"
restaurant 別館あじと 麻布十番 Bekkan Ajito AzabuJuban,"東京都港区麻布十番2-19-4, シルバープラザ麻布十番2Ｆ, Tokyo, 106-0045"
restaurant つけ麺屋やすべえ赤坂店 Tsukemenya Yasubei Akasaka shop,"東京都 港区 赤坂 6-3-19 オリオンビル 1f,"
restaurant 東京油組総本店 赤坂見附組 ToKyo Aburagumi Souhonten Akasaka Mitsuke shop,"東京都 港区 赤坂 3-10-20 第三対翠館ビル 1f,"
